tokenized_text,parts_of_speech,simple_ttr,moving_average_ttr,number_of_tokens,text_str_len,stopword_density,self_bleu,compression_ratio,pos_compression_ratio,3_gram_diversity_score,4_gram_diversity_score
"[ , Erklæring, frå, lege, om, tilstanden, til, testator, bør, leggjast, ved, testament, frå, nokon, som, er, umyndiggjord, eller, har, fått, oppnevnt, hjelpeverge, etter, vergemålsloven, §, 90, a., 1, Endra, med, lov, 24, juni, 1988, nr., 65., -, Jfr, ., §§, 56, og, 57., 
, 2, Jfr, ., kap, ., IV, ., Jfr, ., og, Grunnl, ., §, 108, og, lov, 23, juni, 1888, nr., 3, §, 13, 3, Justisdepartementet, ,, etter, res., 23, juni, 1972., 4, Sjå, lov, 28, nov, 1898., 
, §, 49., 1, Når, ikkje, anna, er, fastsett, i, dette, kapitlet, ,, skal, testament, gjerast, skriftleg, med, to, vitner, som, testator, har, godtatt, og, som, er, til, stades, saman, og, veit, at, dokumentet, skal, vere, testament, ., Testator, skal, ,, medan, dei, er, til, stades, ,, skrive, under, dokumentet, eller, vedkjenne, seg, underskrifta, ., Vitna, skal, skrive, namna, sine, på, dokumentet, medan, testator, er, til, stades, og, etter, hans, ønske, ., 
, Loven, er, ikkje, til, hinder, for, at, fleire, personar, gjer, felles]",SPACE NOUN X NOUN ADP NOUN ADP NOUN AUX VERB ADP NOUN X X PRON AUX ADJ CCONJ AUX AUX VERB NOUN ADP NOUN NOUN NUM PUNCT NUM PROPN ADP NOUN NUM NOUN NUM NOUN NUM PUNCT NOUN PUNCT NOUN NUM CCONJ ADJ SPACE NUM PROPN PUNCT NOUN PUNCT PROPN PUNCT NOUN PUNCT CCONJ PROPN PUNCT NOUN NUM CCONJ NOUN NUM NOUN NUM NOUN NUM NOUN NUM NUM PROPN PUNCT ADP NOUN NUM NOUN NUM NUM ADJ NOUN NUM PROPN NOUN SPACE NOUN PROPN NUM SCONJ X X AUX VERB ADP DET NOUN PUNCT AUX NOUN VERB NOUN ADP NUM NOUN PRON NOUN AUX VERB CCONJ PRON AUX ADP PROPN PROPN CCONJ VERB SCONJ NOUN AUX VERB NOUN PUNCT NOUN AUX PUNCT ADV X AUX ADP NOUN PUNCT VERB ADP NOUN CCONJ VERB PRON NOUN PUNCT PROPN AUX VERB PROPN PRON ADP NOUN ADV NOUN AUX ADP PROPN CCONJ ADP PRON NOUN PUNCT SPACE NOUN AUX ADV ADP NOUN SCONJ SCONJ PROPN PROPN VERB ADJ,0.0603448275862069,0.3863171690694619,165,812,0.4,0.012690112053480957,1.62,3.093,2.644,3.644
"[ , Nei, ,, eg, ser, ikkje, anna, enn, himmelen, og, ville, fjellet, ,, », sa, kongsdottera, ., 
, Då, dei, kom, høgare, opp, ,, vart, fjellet, slettare, ,, slik, at, dei, kunne, sjå, vidare, ikring, seg, ., 
, «, Ja, ,, eg, ser, eit, lite, slott, langt, ,, langt, borte, ,, », sa, kongsdottera, ., 
, «, Det, er, nok, ikkje, så, lite, ,, det, ,, », sa, stuten, ., 
, «, Dit, skal, du, ,, », sa, stuten, ., «, Straks, nedanfor, slottet, er, det, eit, grisehus, ,, og, der, skal, du, vera, ., Når, du, kjem, dit, ,, finn, du, ein, trestakk, der, ., Den, skal, du, ta, på, deg, ,, og, gå, fram, til, slottet, og, seia, at, du, heiter, Kari, Trestakk, ,, og, be, om, teneste, ., Men, no, skal, du, ta, den, vesle, kniven, din, og, skjera, hovudet, av, meg, med, ;, så, skal, du, flå, meg, og, rulla, i, hop, huda, og, leggja, henne, under, bergveggen, der, ,, og, inne, i, huda, skal, du, leggja, koparbladet, og, sølvbladet, og, gulleplet, ., B]",SPACE INTJ PUNCT X VERB X X ADP NOUN CCONJ AUX NOUN PUNCT PUNCT VERB NOUN PUNCT SPACE X X VERB PROPN ADP PUNCT VERB NOUN ADV PUNCT ADV SCONJ PROPN AUX VERB PROPN NOUN PRON PUNCT SPACE PUNCT INTJ PUNCT X VERB X ADJ NOUN ADJ PUNCT ADJ ADP PUNCT PUNCT VERB NOUN PUNCT SPACE PUNCT PRON AUX ADV X ADV ADJ PUNCT PRON PUNCT PUNCT VERB NOUN PUNCT SPACE PUNCT ADV VERB PRON PUNCT PUNCT VERB NOUN PUNCT PUNCT NOUN ADP PROPN VERB PRON X NOUN PUNCT CCONJ ADV AUX PRON VERB PUNCT SCONJ PRON VERB ADV PUNCT VERB PRON X NOUN ADV PUNCT PRON AUX PRON VERB ADP PRON PUNCT CCONJ VERB ADP ADP PROPN CCONJ NOUN SCONJ PRON VERB PROPN PROPN PUNCT CCONJ VERB ADP PROPN PUNCT CCONJ PROPN AUX PRON VERB DET ADJ NOUN PRON CCONJ NOUN NOUN ADP PRON ADP PUNCT ADV AUX PRON VERB PRON CCONJ VERB ADP PROPN PROPN CCONJ VERB PRON ADP NOUN ADV PUNCT CCONJ ADP ADP NOUN AUX PRON X NOUN CCONJ NOUN CCONJ NOUN PUNCT PROPN,0.05124653739612189,0.3835364041604764,178,722,0.5617977528089888,0.019512236285358562,1.626,3.27,2.664,3.664
"[ , Eg, prøvde, å, snu, hingsten, ,, men, soldatane, reid, hestane, sine, så, tett, innåt, at, eg, fekk, ikkje, gjort, det, ., Den, eldste, tøygde, seg, fram, og, ville, riva, taumane, frå, meg, då, han, med, eitt, sette, i, eit, skrik, så, ein, skulle, tru, hinmannen, hadde, sett, klørne, i, han, ., 
, Så, gale, var, det, ikkje, ,, men, det, sveid, nok, då, hingsten, sette, tennene, i, låret, på, han, og, beit, til, ., Skriket, sette, slik, støkk, i, hesten, hans, at, han, skvatt, til, sides, ,, og, eg, fekk, open, veg, framover, ., 
, Hingsten, kneggja, høgt, og, reiste, seg, på, bakføtene, ,, medan, hovane, på, framføtene, slo, i, lufta, liksom, han, ville, kliva, beint, til, himmels, ., Eg, heldt, mest, på, å, detta, av, ., 
, —, Av, stad, !, ropte, eg, og, slakka, på, taumane, ., Og, av, stad, bar, det, ,, så, fort, at, eg, kjende, meg, trygg, på, frå, kulene, deira, ., 
, Då, eg, var, nokre]",SPACE PROPN VERB PART VERB NOUN PUNCT CCONJ NOUN PROPN PROPN PRON ADV ADJ NOUN SCONJ X X X VERB PRON PUNCT DET ADJ ADJ PRON ADP CCONJ AUX NOUN PROPN PROPN PRON X PRON ADP NOUN VERB ADP DET NOUN SCONJ X X VERB NOUN AUX VERB NOUN ADP PRON PUNCT SPACE ADV ADJ VERB PRON X PUNCT CCONJ PRON NOUN ADV ADV NOUN VERB NOUN ADP NOUN ADP PRON CCONJ VERB ADP PUNCT NOUN VERB DET NOUN ADP NOUN PRON SCONJ PRON VERB ADP NOUN PUNCT CCONJ X X X NOUN ADP PUNCT SPACE NOUN NOUN PROPN CCONJ VERB PRON ADP NOUN PUNCT ADV PROPN ADP NOUN VERB ADP NOUN ADV PRON VERB NOUN ADJ ADP NOUN PUNCT PROPN X ADJ SCONJ PART NOUN ADP PUNCT SPACE PUNCT ADP NOUN PUNCT VERB PROPN CCONJ NOUN ADP NOUN PUNCT CCONJ ADP NOUN VERB PRON PUNCT ADV ADJ SCONJ X X PRON ADJ ADP NUM NOUN X PUNCT SPACE X X AUX ADJ,0.048409405255878286,0.37243323442136306,163,723,0.558282208588957,0.022383919258510198,1.571,2.935,2.716,3.716
"[ , Sjølv, om, kvantitative, data, manglar, ,, tyder, Collett, (, 1921, ), si, beskriving, på, at, det, har, skjedd, regionale, endringar, av, den, norske, bestanden, dei, siste, hundreåra, ., Dette, er, mest, markert, på, Austlandet, ,, der, tilbakegangen, var, tydeleg, allereie, på, 1800, -, talet, ,, og, han, er, i, dag, borte, frå, område, der, han, var, regelmessig, tidleg, på, 1900, -, talet, ., Årsaka, er, høgst, sannsynleg, reduksjon, av, eigna, lauvhabitat, pga., intensivert, skogsdrift, (, Collett, 1921, ,, Gjerde, et, al, ., 1992, ), ., Arealet, lauvdominert, skog, i, landsdelen, har, gått, tilbake, med, ca, 20, %, berre, sidan, 1960, -, talet, (, Gjerde, et, al, ., 1992, ), ., På, lengre, sikt, har, truleg, og, redusert, skogbrannfrekvens, medvirka, til, minka, oppslag, av, osp, og, bjørk, etter, brann, (, sjå, t.d, ., Aulén, 1986, ), ., Sjølv, om, denne, faktoren, har, påvirka, habitatvilkåra, for, kvitryggspetten, i, eit, hundreårs-perspektiv, ,, fin]",SPACE PROPN ADP ADJ NOUN NOUN PUNCT VERB PROPN PUNCT NUM PUNCT VERB NOUN SCONJ SCONJ PRON AUX VERB ADJ NOUN ADP DET ADJ NOUN DET ADJ NOUN PUNCT PRON AUX ADJ VERB ADP PROPN PUNCT SCONJ NOUN AUX NOUN NOUN ADP NUM PUNCT NOUN PUNCT CCONJ PRON AUX ADP NOUN ADP ADJ NOUN SCONJ PRON AUX ADJ NOUN ADP NUM PUNCT NOUN PUNCT NOUN AUX ADJ PROPN NOUN ADP PROPN X ADP ADJ NOUN PUNCT PROPN NUM PUNCT PROPN DET NOUN PUNCT NUM PUNCT PUNCT NOUN ADJ NOUN ADP NOUN AUX VERB ADP ADP ADV NUM NOUN ADV X NUM PUNCT NOUN PUNCT PROPN DET NOUN PUNCT NUM PUNCT PUNCT ADP ADJ NOUN AUX NOUN CCONJ VERB NOUN NOUN ADP ADJ NOUN ADP X CCONJ NOUN ADP NOUN PUNCT X X PUNCT PROPN NUM PUNCT PUNCT PROPN ADP DET NOUN AUX VERB NOUN ADP NOUN ADP X X PUNCT ADJ,0.055970149253731345,0.42203973509933734,151,804,0.39072847682119205,0.013892916688813598,1.541,3.017,2.783,3.783
